,user_id,elo,number,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,means,std,min,max
1490,8047332,1216,12,14911,8026.0,16829.0,22863.0,10133.0,13452.0,2630.0,7749.0,13839.0,10889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13187,4758.84,7749.0,22863.0
1491,18047939,1216,12,13574,4425.0,15821.0,11970.0,13639.0,13705.0,11369.0,13208.0,24835.0,17634.0,18160.0,4505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14401,5016.7,4505.0,24835.0
1492,7052521,1216,22,5655,16297.0,18161.0,14477.0,16245.0,17637.0,15612.0,7362.0,15756.0,15771.0,16165.0,13896.0,19324.0,19005.0,18140.0,14320.0,15501.0,13324.0,14166.0,13850.0,12541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15799,1952.36,12541.0,19324.0
1493,18454185,1216,8,13083,13416.0,13612.0,18861.0,12467.0,12359.0,15044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14120,2272.79,12359.0,18861.0
1494,18302972,1216,9,18737,21990.0,22360.0,14323.0,15786.0,16951.0,17949.0,15210.0,5473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16531,5003.58,5473.0,22360.0
1495,18178265,1216,9,17164,10424.0,14661.0,16996.0,20189.0,19956.0,14063.0,14766.0,12070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15587,3309.43,10424.0,20189.0
1496,7295926,1216,10,11415,18454.0,10205.0,11795.0,13128.0,14203.0,8563.0,13378.0,15963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13011,2991.53,8563.0,18454.0
1497,14612338,1216,14,10544,15938.0,14888.0,490.0,13044.0,4915.0,19121.0,19225.0,7912.0,8596.0,15740.0,11831.0,13230.0,12504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12883,4223.89,4915.0,19225.0
1498,18150214,1216,5,10570,9918.0,8893.0,10191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9893,718.28,8893.0,10570.0
1499,7971154,1216,5,14319,4246.0,2505.0,17956.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9756,7549.79,2505.0,17956.0
1500,13518676,1216,5,15580,20513.0,2925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13006,9072.13,2925.0,20513.0
1501,12554444,1216,14,2850,3516.0,13566.0,13164.0,12276.0,14304.0,4650.0,13570.0,14891.0,2100.0,1586.0,12128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9728,5205.9,2100.0,14891.0
1502,7472796,1216,8,11925,11894.0,20143.0,14889.0,13435.0,2740.0,11735.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12394,5187.48,2740.0,20143.0
1503,18340944,1216,6,14530,17559.0,11681.0,12045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13953,2716.53,11681.0,17559.0
1504,4328017,1216,6,15542,16736.0,16053.0,5720.0,18894.0,10551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13916,4867.06,5720.0,18894.0
1505,13631603,1216,24,8751,9964.0,1830.0,7582.0,300.0,9852.0,2584.0,9909.0,13876.0,13123.0,9050.0,10691.0,6529.0,8337.0,12107.0,7395.0,10575.0,8236.0,11281.0,11067.0,11404.0,9004.0,1330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9197,2975.23,1830.0,13876.0
1506,14981786,1216,5,16423,11064.0,13808.0,11665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13240,2426.91,11064.0,16423.0
1507,18304422,1216,8,17391,23861.0,24932.0,23775.0,18098.0,19243.0,14534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20262,3955.52,14534.0,24932.0
1508,12852547,1216,12,10813,18818.0,15804.0,17574.0,18720.0,13728.0,17494.0,5261.0,16926.0,16544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16269,2565.55,10813.0,18818.0
1509,7074268,1216,5,17897,15185.0,13446.0,18485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16253,2359.69,13446.0,18485.0
1510,15369974,1216,13,1116,9776.0,10707.0,3480.0,8461.0,7881.0,11989.0,3481.0,13699.0,8412.0,113.0,10758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8160,3934.91,1116.0,13699.0
1511,11960319,1216,12,13175,14909.0,14470.0,13795.0,14595.0,12948.0,15137.0,15595.0,11677.0,11997.0,9697.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13829,1341.06,11677.0,15595.0
1512,9132057,1216,5,14035,12097.0,21816.0,22277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17556,5248.29,12097.0,22277.0
1513,15052200,1216,10,12349,16479.0,12127.0,2632.0,13164.0,11804.0,16188.0,6936.0,14100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11753,4421.5,2632.0,16479.0
1514,14714566,1216,13,16693,17666.0,14839.0,1305.0,13363.0,13686.0,11745.0,1855.0,9230.0,14252.0,15202.0,11671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12745,4322.78,1855.0,17666.0
1515,15420846,1216,6,11288,14329.0,5215.0,14453.0,14775.0,8717.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11462,3866.06,5215.0,14775.0
1516,18424171,1216,12,16728,14209.0,12315.0,14040.0,16134.0,14593.0,15082.0,13943.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14630,1374.56,12315.0,16728.0
1517,15020372,1216,7,11416,18497.0,13792.0,13487.0,15049.0,16069.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14718,2428.65,11416.0,18497.0
1518,18345067,1216,6,6405,13139.0,16027.0,14527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12524,4246.7,6405.0,16027.0
1519,18477270,1216,6,7413,1133.0,8997.0,6752.0,12116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7282,4013.01,1133.0,12116.0
1520,4842308,1216,5,13928,22557.0,19785.0,8330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16150,6333.84,8330.0,22557.0
1521,14274597,1216,5,15245,17957.0,8040.0,15618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14215,4288.06,8040.0,17957.0
1522,18482969,1216,10,10000,16659.0,6405.0,15112.0,13595.0,11116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12147,3738.7,6405.0,16659.0
1523,11076719,1216,6,7735,1630.0,27457.0,19604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14106,11614.9,1630.0,27457.0
1524,18477621,1216,8,9054,10821.0,9337.0,10277.0,9317.0,10073.0,11505.0,10870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10156,876.88,9054.0,11505.0
1525,18061231,1216,20,11363,18971.0,18764.0,13227.0,16425.0,1090.0,20359.0,5050.0,16505.0,17432.0,21378.0,15717.0,13994.0,16724.0,13859.0,13338.0,16632.0,14680.0,13422.0,14124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15939,2707.38,11363.0,21378.0
1526,7089932,1216,8,11577,10303.0,13486.0,13568.0,12428.0,14729.0,15085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13025,1708.65,10303.0,15085.0
1527,3503925,1216,5,23640,21620.0,16851.0,17869.0,11767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18349,4595.96,11767.0,23640.0
1528,6029692,1215,9,19315,25980.0,15196.0,18259.0,26909.0,21599.0,23863.0,12858.0,19622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20400,4707.22,12858.0,26909.0
1529,13649485,1215,33,7630,17240.0,9855.0,6731.0,15521.0,18224.0,15599.0,230.0,6405.0,19080.0,14332.0,13184.0,17700.0,24135.0,22426.0,16331.0,17019.0,15110.0,17214.0,23079.0,17419.0,16392.0,15083.0,11899.0,14342.0,7911.0,9119.0,12329.0,11633.0,15440.0,10584.0,,,,,,,,,,,,,,,,,,,,15208,4210.98,7630.0,24135.0
1530,18387092,1215,6,16229,4215.0,18346.0,20018.0,16713.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15104,6266.63,4215.0,20018.0
1531,15306199,1215,6,8453,3936.0,16260.0,18004.0,7755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10881,5991.05,3936.0,18004.0
1532,18260433,1215,5,9370,7452.0,10289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9037,1447.52,7452.0,10289.0
1533,1860144,1215,9,16177,21013.0,21808.0,16451.0,17320.0,7332.0,12953.0,20930.0,12009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16221,4809.5,7332.0,21808.0
1534,18220190,1215,5,11771,16167.0,15558.0,14445.0,13695.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14327,1721.01,11771.0,16167.0
1535,15253182,1215,11,10764,11115.0,11009.0,10766.0,9999.0,12126.0,8685.0,9251.0,9691.0,11462.0,6592.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10486,1059.61,8685.0,12126.0
1536,18445052,1215,16,10799,10497.0,16721.0,13824.0,8625.0,17792.0,10547.0,19496.0,13587.0,8179.0,11194.0,16868.0,10906.0,5415.0,10543.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12827,3592.36,8179.0,19496.0
1537,1086989,1215,6,13836,11473.0,11744.0,10061.0,14275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12277,1750.97,10061.0,14275.0
1538,15208592,1215,21,16574,12925.0,19208.0,20685.0,13646.0,12526.0,5466.0,16205.0,5900.0,12037.0,20987.0,7505.0,11583.0,17733.0,15110.0,12674.0,11110.0,13050.0,19434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14382,4243.55,5900.0,20987.0
1539,2025226,1215,9,30608,31346.0,32845.0,31247.0,19442.0,33137.0,24701.0,31818.0,36213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30150,5036.42,19442.0,36213.0
1540,18297343,1215,7,4830,16735.0,10995.0,18551.0,12646.0,11932.0,15989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13096,4576.52,4830.0,18551.0
1541,18224271,1215,7,11202,11005.0,12143.0,14287.0,9925.0,14775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12222,1928.0,9925.0,14775.0
1542,12016191,1215,5,10257,7138.0,7973.0,7214.0,8539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8224,1274.25,7138.0,10257.0
1543,12535288,1215,8,1530,13518.0,11005.0,13753.0,11399.0,12510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10619,4586.27,1530.0,13753.0
1544,11741158,1215,9,10251,15446.0,9743.0,12826.0,9815.0,8617.0,8874.0,10430.0,12293.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10921,2201.89,8617.0,15446.0
1545,15963576,1215,5,17748,3080.0,17941.0,9564.0,8403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11347,6415.67,3080.0,17941.0
1546,18210613,1215,18,9138,7674.0,7659.0,12498.0,13839.0,9441.0,9960.0,18312.0,13508.0,11724.0,7885.0,16701.0,13439.0,15394.0,12387.0,11972.0,2170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11970,3214.97,7659.0,18312.0
1547,15312907,1215,7,12456,12677.0,11442.0,10926.0,16208.0,17326.0,11863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13271,2480.35,10926.0,17326.0
1548,18199726,1215,5,13493,16207.0,12598.0,11920.0,13478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13539,1630.24,11920.0,16207.0
1549,15313195,1215,9,5415,18316.0,9644.0,10447.0,12911.0,12850.0,13559.0,1446.0,2265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9650,5608.79,1446.0,18316.0
1550,18145374,1215,10,13116,15878.0,10515.0,12789.0,16179.0,12749.0,13537.0,10146.0,10389.0,12720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13096,1993.26,10389.0,16179.0
1551,10976857,1215,10,28113,26712.0,19904.0,30458.0,22353.0,29444.0,26849.0,30710.0,24413.0,21899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26772,3295.46,21899.0,30710.0
1552,18321515,1215,6,19165,18186.0,18611.0,12298.0,12854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16222,3352.87,12298.0,19165.0
1553,6805415,1215,15,840,10002.0,10244.0,9155.0,12051.0,9901.0,11551.0,13645.0,13122.0,4950.0,10796.0,11093.0,12477.0,11024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10770,2183.92,4950.0,13645.0
1554,14711708,1215,5,12928,11339.0,14193.0,16445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13726,2156.05,11339.0,16445.0
1555,18472403,1215,7,17721,13601.0,18371.0,13446.0,11752.0,12759.0,10884.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14076,2877.5,10884.0,18371.0
1556,14686720,1215,9,2701,11118.0,12635.0,11494.0,13785.0,10461.0,7925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10017,3709.06,2701.0,13785.0
1557,15412435,1215,8,16329,18163.0,14761.0,14963.0,16267.0,11756.0,11222.0,12893.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14544,2420.42,11222.0,18163.0
1558,13274608,1215,6,5045,17066.0,16638.0,18446.0,17571.0,11332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14349,5204.9,5045.0,18446.0
1559,10121631,1215,11,11936,12563.0,2875.0,15086.0,11871.0,3685.0,13250.0,11472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10342,4505.9,2875.0,15086.0
1560,14572230,1215,16,15268,14889.0,14295.0,12578.0,13812.0,9231.0,13042.0,15916.0,11747.0,11743.0,16579.0,16453.0,12063.0,3835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13662,2179.2,9231.0,16579.0
1561,9420784,1215,5,1472,17729.0,9423.0,12382.0,9548.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10110,5886.72,1472.0,17729.0
1562,6643348,1215,7,12924,13132.0,8507.0,15774.0,18437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13754,3695.19,8507.0,18437.0
1563,15452888,1215,22,14029,12741.0,13074.0,12563.0,2195.0,12954.0,13409.0,10964.0,14756.0,13629.0,10571.0,13351.0,12274.0,11404.0,11702.0,10553.0,10509.0,12418.0,930.0,10660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12308,1313.05,10509.0,14756.0
1564,13546234,1215,7,3905,11907.0,1465.0,18775.0,16413.0,12484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10824,6838.82,1465.0,18775.0
1565,11284097,1215,9,17094,7988.0,18867.0,15214.0,19544.0,14579.0,14987.0,2352.0,17469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14232,5591.81,2352.0,19544.0
1566,18053578,1215,6,12131,19505.0,19289.0,11134.0,11778.0,18233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15345,4049.37,11134.0,19505.0
1567,9881482,1215,13,13514,13454.0,13482.0,12086.0,14319.0,4725.0,11789.0,10625.0,10268.0,14389.0,13043.0,11770.0,9983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12393,1536.85,9983.0,14389.0
1568,18244987,1215,10,10630,29955.0,25101.0,19231.0,26428.0,16810.0,26243.0,13050.0,13161.0,9670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20067,7062.35,10630.0,29955.0
1569,18018282,1215,7,16849,20183.0,16159.0,17549.0,13864.0,9139.0,2120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13694,6160.8,2120.0,20183.0
1570,13731468,1215,9,5116,7960.0,12515.0,9074.0,3988.0,3655.0,14360.0,9853.0,10707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8580,3758.44,3655.0,14360.0
1571,12467770,1215,6,15361,15455.0,8421.0,12303.0,15111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13330,3039.97,8421.0,15455.0
1572,18311713,1215,6,13492,18077.0,6580.0,385.0,11373.0,21379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11881,7638.25,385.0,21379.0
1573,13040271,1215,7,19030,16577.0,14409.0,19637.0,18881.0,18491.0,11414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16919,3024.53,11414.0,19637.0
1574,18115843,1215,5,12390,11672.0,14079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12713,1235.71,11672.0,14079.0
1575,8011384,1215,6,13309,23235.0,12710.0,17096.0,19627.0,14772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16791,4062.42,12710.0,23235.0
1576,18437565,1215,7,1360,13352.0,8580.0,11449.0,10109.0,14372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9870,4669.62,1360.0,14372.0
1577,13537939,1214,8,13867,18308.0,13467.0,5826.0,22358.0,20828.0,15559.0,13591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15475,5173.2,5826.0,22358.0
1578,3111947,1214,9,13845,12020.0,11921.0,13361.0,3526.0,10666.0,13878.0,12098.0,12994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11589,3198.87,3526.0,13878.0
1579,6955723,1214,15,18940,13850.0,23996.0,18281.0,18963.0,22129.0,15300.0,1465.0,20705.0,13001.0,15795.0,11812.0,11964.0,455.0,5985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15156,6175.87,1465.0,23996.0
1580,18177597,1214,14,900,15026.0,13902.0,19230.0,14609.0,14260.0,13782.0,15163.0,11790.0,11985.0,13502.0,14859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14373,1965.96,11790.0,19230.0
1581,13958704,1214,11,16258,16206.0,15399.0,13825.0,17008.0,13788.0,17367.0,11769.0,13956.0,16219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15558,1389.68,13788.0,17367.0
1582,8568116,1214,8,17337,13764.0,15288.0,15597.0,20166.0,21778.0,22407.0,12334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17333,3750.29,12334.0,22407.0
1583,18368627,1214,32,780,6400.0,20947.0,23007.0,15976.0,1965.0,10971.0,17648.0,490.0,18234.0,9405.0,5160.0,20541.0,14532.0,17368.0,1085.0,19522.0,18137.0,15454.0,14524.0,8371.0,6665.0,12601.0,6278.0,16646.0,12460.0,13266.0,14003.0,16328.0,12344.0,10503.0,9215.0,,,,,,,,,,,,,,,,,,,13395,5242.84,1965.0,23007.0
1584,16065019,1214,7,16648,11601.0,18638.0,15950.0,11668.0,11460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14327,3140.92,11460.0,18638.0
1585,18368539,1214,9,2386,17162.0,15515.0,15449.0,11845.0,15538.0,4664.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11794,5907.45,2386.0,17162.0
1586,7019874,1214,7,15214,15801.0,14342.0,12230.0,7024.0,3666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11379,4944.11,3666.0,15801.0
1587,11728428,1214,12,14255,12959.0,14999.0,15198.0,3926.0,14986.0,11330.0,13140.0,11229.0,15110.0,11618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13482,1644.11,11229.0,15198.0
1588,11596819,1214,6,18885,3900.0,14732.0,15894.0,13271.0,2955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11606,6605.11,2955.0,18885.0
1589,18006636,1214,7,5180,16714.0,14816.0,15590.0,15808.0,18464.0,10712.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13897,4514.53,5180.0,18464.0
1590,11391483,1214,10,14872,19445.0,17912.0,16932.0,19677.0,21622.0,17636.0,16377.0,16672.0,16546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18091,1793.65,16377.0,21622.0
1591,12528672,1214,6,22575,21609.0,22335.0,18313.0,17539.0,22886.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20876,2336.54,17539.0,22886.0
1592,10817590,1214,7,8330,9572.0,14463.0,13200.0,13349.0,15790.0,10618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12188,2729.91,8330.0,15790.0
1593,2944123,1214,5,1050,17019.0,10366.0,10998.0,6357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9158,5920.84,1050.0,17019.0
1594,18446139,1214,6,11772,13822.0,10517.0,11283.0,8016.0,8030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10573,2258.58,8016.0,13822.0
1595,15207626,1214,6,18416,18765.0,23803.0,21500.0,22494.0,16760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20289,2718.87,16760.0,23803.0
1596,13517492,1214,5,6060,30644.0,24679.0,21173.0,21492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20809,9080.7,6060.0,30644.0
1597,15266652,1214,5,13411,20363.0,15346.0,20340.0,18290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17550,3091.67,13411.0,20363.0
1598,15036454,1214,7,6733,16853.0,16090.0,13671.0,5436.0,4170.0,8745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10242,5231.05,4170.0,16853.0
1599,14781329,1214,7,16801,16823.0,14781.0,17832.0,19792.0,19300.0,19197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17789,1790.57,14781.0,19792.0
1600,18123564,1214,6,11126,13828.0,13834.0,16433.0,11406.0,1940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11427,5034.14,1940.0,16433.0
1601,18196415,1214,9,10640,14203.0,17946.0,12933.0,10966.0,13445.0,9944.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11297,5116.5,300.0,17946.0
1602,12166944,1214,12,14214,14354.0,11669.0,11987.0,13388.0,13245.0,18050.0,16422.0,12487.0,17858.0,15788.0,16055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14895,2078.78,11987.0,18050.0
1603,18446231,1214,5,14319,15487.0,16174.0,16514.0,12485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14995,1635.28,12485.0,16514.0
1604,13200279,1214,6,18567,13910.0,17214.0,16591.0,11866.0,9706.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14642,3418.35,9706.0,18567.0
1605,14125137,1214,5,15247,10704.0,4105.0,1881.0,13637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9114,5873.79,1881.0,15247.0
1606,8567772,1214,7,1040,8182.0,10003.0,2575.0,10207.0,12550.0,825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6483,4879.64,825.0,12550.0
1607,18373398,1214,5,2835,12012.0,15998.0,15043.0,13503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11878,5277.93,2835.0,15998.0
1608,18059179,1214,8,18197,8961.0,11850.0,12506.0,14849.0,19552.0,18510.0,23366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15973,4755.43,8961.0,23366.0
1609,15148498,1214,5,586,13035.0,12577.0,9812.0,11222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9446,5110.57,586.0,13035.0
1610,18059356,1214,5,16701,11835.0,1560.0,13048.0,12511.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11131,5672.39,1560.0,16701.0
